ids,response
176263,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""176263"", ""gen"": ""Tinamus"", ""sp"": ""tao"", ""ssp"": ""kleei"", ""group"": ""birds"", ""en"": ""Grey Tinamou"", ""rec"": ""Leonardo Ord\u00f3\u00f1ez-Delgado"", ""cnt"": ""Ecuador"", ""loc"": ""Copalinga Lodge, Zamora, Zamora Chinchipe"", ""lat"": ""-4.0908"", ""lng"": ""-78.9588"", ""alt"": ""950"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/176263"", ""file"": ""https://xeno-canto.org/176263/download"", ""file-name"": ""XC176263-4.1 Tinamus tao XC.MP3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC176263-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC176263-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC176263-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/ffts/XC176263-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/wave/XC176263-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/wave/XC176263-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/RJNSQXBIJE/wave/XC176263-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""4:07"", ""time"": ""06:00"", ""date"": ""2014-04-26"", ""uploaded"": ""2014-04-26"", ""also"": [""Chlorospingus flavigularis"", ""Scytalopus atratus""], ""rmk"": ""[*Tinamus tao* - Paper](https://www.researchgate.net/publication/325943453_Breeding_biology_of_Gray_Tinamou_Tinamus_tao_in_southeastern_Ecuador)"", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
606624,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""606624"", ""gen"": ""Crypturellus"", ""sp"": ""soui"", ""ssp"": ""albigularis"", ""group"": ""birds"", ""en"": ""Little Tinamou"", ""rec"": ""GABRIEL LEITE"", ""cnt"": ""Brazil"", ""loc"": ""Fazenda Cupido e Ref\u00fagio, Linhares, Linhares, Esp\u00edrito Santo"", ""lat"": ""-19.0647"", ""lng"": ""-39.983"", ""alt"": ""20"", ""type"": ""song"", ""sex"": """", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/606624"", ""file"": ""https://xeno-canto.org/606624/download"", ""file-name"": ""XC606624-Crypturellus soui_Linhares_.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC606624-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC606624-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC606624-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC606624-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC606624-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC606624-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC606624-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:35"", ""time"": ""07:00"", ""date"": ""2020-11-29"", ""uploaded"": ""2020-12-02"", ""also"": [], ""rmk"": """", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
189706,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""189706"", ""gen"": ""Ortalis"", ""sp"": ""araucuan"", ""ssp"": """", ""group"": ""birds"", ""en"": ""East Brazilian Chachalaca"", ""rec"": ""Luiz Gabriel Mazzoni"", ""cnt"": ""Brazil"", ""loc"": ""Rio Corrente Grande, Virgin\u00f3polis, Minas Gerais"", ""lat"": ""-18.8946"", ""lng"": ""-42.7115"", ""alt"": ""650"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/189706"", ""file"": ""https://xeno-canto.org/189706/download"", ""file-name"": ""XC189706-o_guttata_virginopolis_1.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/ffts/XC189706-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/ffts/XC189706-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/ffts/XC189706-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/ffts/XC189706-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/wave/XC189706-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/wave/XC189706-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/MPOKMOFDDX/wave/XC189706-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:23"", ""time"": ""06:13"", ""date"": ""2011-01-17"", ""uploaded"": ""2014-08-04"", ""also"": [""Megarynchus pitangua"", ""Myiophobus fasciatus"", ""Todirostrum poliocephalum""], ""rmk"": ""Duet."", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
707545,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""707545"", ""gen"": ""Pipile"", ""sp"": ""cumanensis"", ""ssp"": ""grayi"", ""group"": ""birds"", ""en"": ""Blue-throated Piping Guan"", ""rec"": ""Richard E. Webster"", ""cnt"": ""Bolivia"", ""loc"": ""RN Chuchini, Beni Department"", ""lat"": ""-14.7306"", ""lng"": ""-64.947"", ""alt"": ""150"", ""type"": ""song, wing rattle"", ""sex"": ""male"", ""stage"": ""adult"", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/707545"", ""file"": ""https://xeno-canto.org/707545/download"", ""file-name"": ""XC707545-PIP-GUA_Blu-thr RN Chuchini 150m 110821 0836.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC707545-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC707545-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC707545-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC707545-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC707545-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC707545-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/KZYUWIRZVH/wave/XC707545-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""3:10"", ""time"": ""08:36"", ""date"": ""2021-11-08"", ""uploaded"": ""2022-03-09"", ""also"": [""Thripophaga fusciceps"", ""Campylorhynchus turdinus"", ""Leptotila rufaxilla"", ""Brotogeris cyanoptera"", ""Lampropsar tanagrinus"", ""Cacicus cela"", ""Attila bolivianus""], ""rmk"": ""not seen; one faint song at the start and a louder wing rattle after 0:24 (with a short softtail rattle right after it); interval shortened at 0:33 for three more piping songs from a few minutes later; shortened at 1:27, three more songs, widely spaced, the second at 2:02, the third at 2:54, both faint; shortened at 3:00, one more song;"", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
347780,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""347780"", ""gen"": ""Crypturellus"", ""sp"": ""noctivagus"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Yellow-legged Tinamou"", ""rec"": ""Robson Silva e Silva"", ""cnt"": ""Brazil"", ""loc"": ""Rio Preto, Itanha\u00e9m, S\u00e3o Paulo"", ""lat"": ""-24.2056"", ""lng"": ""-46.9164"", ""alt"": ""20"", ""type"": ""song"", ""sex"": ""male"", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/347780"", ""file"": ""https://xeno-canto.org/347780/download"", ""file-name"": ""XC347780-Crypturellus_noctivagus_Itanhaem_SP_20_Dec_2016_RSS.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC347780-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC347780-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC347780-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC347780-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/WZSVLIHYQF/wave/XC347780-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/WZSVLIHYQF/wave/XC347780-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/WZSVLIHYQF/wave/XC347780-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""1:33"", ""time"": ""10:00"", ""date"": ""2016-12-20"", ""uploaded"": ""2016-12-24"", ""also"": [], ""rmk"": """", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""yes"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
433809,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""433809"", ""gen"": ""Ortalis"", ""sp"": ""leucogastra"", ""ssp"": """", ""group"": ""birds"", ""en"": ""White-bellied Chachalaca"", ""rec"": ""Oscar Campbell"", ""cnt"": ""Guatemala"", ""loc"": ""Grounds of Los Tarrales"", ""lat"": ""14.5235"", ""lng"": ""-91.1376"", ""alt"": ""750"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/433809"", ""file"": ""https://xeno-canto.org/433809/download"", ""file-name"": ""XC433809-180726_2_White-bellliedChacalaca_call_LosTarrales_OC.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC433809-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC433809-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC433809-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/ffts/XC433809-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC433809-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC433809-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/RFRTVEHIZX/wave/XC433809-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""1:21"", ""time"": ""07:00"", ""date"": ""2018-07-26"", ""uploaded"": ""2018-09-10"", ""also"": [], ""rmk"": ""At least 4 in adjacent tree; other pairs more distant. Fully exposed on branches in early morning sun. One bird leading and then other (of pair) soon following. Same birds as featured in XC433808."", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
427749,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""427749"", ""gen"": ""Penelope"", ""sp"": ""jacucaca"", ""ssp"": """", ""group"": ""birds"", ""en"": ""White-browed Guan"", ""rec"": ""Caio Brito"", ""cnt"": ""Brazil"", ""loc"": ""Parque das Trilhas, Guaramiranga-CE, Cear\u00e1"", ""lat"": ""-4.266836"", ""lng"": ""-38.934243"", ""alt"": ""880"", ""type"": ""som mec\u00e2nico"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/427749"", ""file"": ""https://xeno-canto.org/427749/download"", ""file-name"": ""XC427749-Penelope jacucaca -Caio Brito-(Guaramiranga-CE)-BRITO1724.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427749-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427749-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427749-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/ffts/XC427749-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/wave/XC427749-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/wave/XC427749-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YWWWUBVAJF/wave/XC427749-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""C"", ""length"": ""0:03"", ""time"": ""16:25"", ""date"": ""2016-05-31"", ""uploaded"": ""2018-07-23"", ""also"": [""Arremon taciturnus"", ""Myiozetetes similis"", ""Brotogeris chiriri"", ""Turdus leucomelas""], ""rmk"": ""habitat:Mata \u00damida;\nrecorder:Sony PCM-M10;\nmicrophone:Sennheiser ME-066;\nvolume setting:6.;\nweather:Nublado;"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
45159,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""45159"", ""gen"": ""Tinamus"", ""sp"": ""major"", ""ssp"": ""latifrons"", ""group"": ""birds"", ""en"": ""Great Tinamou"", ""rec"": ""Bernabe Lopez-Lanus"", ""cnt"": ""Ecuador"", ""loc"": ""Cerro Cimalon (PN Manglares-Churute), Guayas"", ""lat"": ""-2.398"", ""lng"": ""-79.678"", ""alt"": ""200"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/45159"", ""file"": ""https://xeno-canto.org/45159/download"", ""file-name"": ""Tinamus major latifrons_Great Tinamou _Cerro Cimalon (PN Manglares-Churute)_Guayas_Ecuador_6SEP1996_Bernabe Lopez-Lanus.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC45159-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC45159-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC45159-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/XC45159-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC45159-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC45159-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/wave/XC45159-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/3.0/"", ""q"": ""A"", ""length"": ""0:36"", ""time"": ""18:15"", ""date"": ""1996-09-06"", ""uploaded"": ""2010-03-09"", ""also"": [], ""rmk"": ""Project Ortalis '96"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
64010,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""64010"", ""gen"": ""Rhynchotus"", ""sp"": ""maculicollis"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Huayco Tinamou"", ""rec"": ""Joseph Tobias and Nathalie Seddon"", ""cnt"": ""Bolivia"", ""loc"": ""Samaipata, Santa Cruz "", ""lat"": ""-18.1884"", ""lng"": ""-63.8792"", ""alt"": ""?"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/64010"", ""file"": ""https://xeno-canto.org/64010/download"", ""file-name"": ""Rhynmacu01.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC64010-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC64010-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC64010-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC64010-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC64010-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC64010-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/wave/XC64010-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/3.0/"", ""q"": ""B"", ""length"": ""1:42"", ""time"": ""09:30"", ""date"": ""2001-11-17"", ""uploaded"": ""2010-10-15"", ""also"": [], ""rmk"": ""series of songs. Habitat: Valles, Scrub. Ref: CR02A580"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""unknown"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
260367,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""260367"", ""gen"": ""Penelope"", ""sp"": ""montagnii"", ""ssp"": ""brooki"", ""group"": ""birds"", ""en"": ""Andean Guan"", ""rec"": ""Mitch Lysinger"", ""cnt"": ""Ecuador"", ""loc"": ""Napo: 'Caba\u00f1as San Isidro', 1-2 km SW Cosanga"", ""lat"": ""-0.589"", ""lng"": ""-77.877"", ""alt"": ""2000"", ""type"": ""call, foraging calls"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/260367"", ""file"": ""https://xeno-canto.org/260367/download"", ""file-name"": ""XC260367-23.004.03.Andean_Guan.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/OWZTPLFLJS/ffts/XC260367-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/OWZTPLFLJS/ffts/XC260367-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/OWZTPLFLJS/ffts/XC260367-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/OWZTPLFLJS/ffts/XC260367-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/OWZTPLFLJS/wave/XC260367-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/OWZTPLFLJS/wave/XC260367-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/OWZTPLFLJS/wave/XC260367-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:15"", ""time"": ""?"", ""date"": ""1996-10-00"", ""uploaded"": ""2015-07-18"", ""also"": [], ""rmk"": ""<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>Pair"", ""bird-seen"": ""unknown"", ""animal-seen"": ""unknown"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""44100""}]}"
389675,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""389675"", ""gen"": ""Ortalis"", ""sp"": ""garrula"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Chestnut-winged Chachalaca"", ""rec"": ""Andres Angulo "", ""cnt"": ""Colombia"", ""loc"": ""San Jos\u00e9 de Ur\u00e9, San Jos\u00e9 de Ur\u00e9, C\u00f3rdoba"", ""lat"": ""7.8151"", ""lng"": ""-75.5489"", ""alt"": ""80"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/389675"", ""file"": ""https://xeno-canto.org/389675/download"", ""file-name"": ""XC389675-rc_22_Ortalis_garrula_edited.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC389675-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC389675-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC389675-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC389675-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/wave/XC389675-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/wave/XC389675-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/CJQNNUYOQE/wave/XC389675-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""B"", ""length"": ""0:19"", ""time"": ""07:00"", ""date"": ""2016-08-17"", ""uploaded"": ""2017-10-15"", ""also"": [], ""rmk"": ""Same group as "", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
274746,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""274746"", ""gen"": ""Ortalis"", ""sp"": ""poliocephala"", ""ssp"": """", ""group"": ""birds"", ""en"": ""West Mexican Chachalaca"", ""rec"": ""Frank Lambert"", ""cnt"": ""Mexico"", ""loc"": ""Oaxaca: West of Tehuantepec (north of rd)"", ""lat"": ""16.3535"", ""lng"": ""-95.3214"", ""alt"": ""100"", ""type"": ""song"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/274746"", ""file"": ""https://xeno-canto.org/274746/download"", ""file-name"": ""XC274746-Ortalis_poliocephala-FL song W of Tehuantepec 24Mar15 8.10am LS114656a.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC274746-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC274746-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC274746-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC274746-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC274746-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC274746-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC274746-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-nd/4.0/"", ""q"": ""A"", ""length"": ""1:01"", ""time"": ""08:10"", ""date"": ""2015-03-24"", ""uploaded"": ""2015-08-27"", ""also"": [], ""rmk"": """", ""bird-seen"": ""no"", ""animal-seen"": ""no"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
558855,"{""numRecordings"": ""1"", ""numSpecies"": ""1"", ""page"": 1, ""numPages"": 1, ""recordings"": [{""id"": ""558855"", ""gen"": ""Ortalis"", ""sp"": ""guttata"", ""ssp"": """", ""group"": ""birds"", ""en"": ""Speckled Chachalaca"", ""rec"": ""Daniel Hinckley"", ""cnt"": ""Bolivia"", ""loc"": ""Coroico, La Paz, BO"", ""lat"": ""-16.2106"", ""lng"": ""-67.7296"", ""alt"": ""1700"", ""type"": ""call"", ""sex"": """", ""stage"": """", ""method"": ""field recording"", ""url"": ""//xeno-canto.org/558855"", ""file"": ""https://xeno-canto.org/558855/download"", ""file-name"": ""XC558855-190911-115902_MN_OrtGut_Coroico.mp3"", ""sono"": {""small"": ""//xeno-canto.org/sounds/uploaded/FFNYJFDJXV/ffts/XC558855-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/FFNYJFDJXV/ffts/XC558855-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/FFNYJFDJXV/ffts/XC558855-large.png"", ""full"": ""//xeno-canto.org/sounds/uploaded/FFNYJFDJXV/ffts/XC558855-full.png""}, ""osci"": {""small"": ""//xeno-canto.org/sounds/uploaded/FFNYJFDJXV/wave/XC558855-small.png"", ""med"": ""//xeno-canto.org/sounds/uploaded/FFNYJFDJXV/wave/XC558855-med.png"", ""large"": ""//xeno-canto.org/sounds/uploaded/FFNYJFDJXV/wave/XC558855-large.png""}, ""lic"": ""//creativecommons.org/licenses/by-nc-sa/4.0/"", ""q"": ""A"", ""length"": ""0:47"", ""time"": ""11:59"", ""date"": ""2019-09-11"", ""uploaded"": ""2020-05-16"", ""also"": [], ""rmk"": ""Unfiltered. More than 1 bird."", ""bird-seen"": ""yes"", ""animal-seen"": ""yes"", ""playback-used"": ""no"", ""temp"": """", ""regnr"": """", ""auto"": ""no"", ""dvc"": """", ""mic"": """", ""smp"": ""48000""}]}"
